station_id,vehicle_id,timestamp,charge_kwh,duration_min,status,location,user_type
EV-STN-114,EV-39959,2026-03-10T12:32:54.111111Z,29.15,42,ACTIVE,"Bangalore, IN",SUBSCRIBER
EV-STN-115,EV-22189,2026-03-10T12:34:01.111111Z,48.25,32,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-116,EV-38879,2026-03-10T12:35:08.111111Z,49.98,39,IDLE,"Mumbai, IN",GUEST
EV-STN-117,EV-65999,2026-03-10T12:36:15.111111Z,42.85,45,IDLE,"Hyderabad, IN",GUEST
EV-STN-118,EV-39989,2026-03-10T12:37:22.111111Z,29.15,42,ACTIVE,"Bangalore, IN",SUBSCRIBER
EV-STN-119,EV-22199,2026-03-10T12:38:29.111111Z,48.25,32,FAULT,"Chennai, IN",SUBSCRIBER
EV-STN-120,EV-38909,2026-03-10T12:39:36.111111Z,49.98,39,IDLE,"Delhi, IN",GUEST
EV-STN-121,EV-66019,2026-03-10T12:40:43.111111Z,42.85,45,IDLE,"Hyderabad, IN",GUEST
EV-STN-122,EV-40019,2026-03-10T12:41:50.111111Z,29.15,42,ACTIVE,"Bangalore, IN",SUBSCRIBER
EV-STN-123,EV-22209,2026-03-10T12:42:57.111111Z,48.25,32,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-124,EV-38939,2026-03-10T12:44:04.111111Z,49.98,39,IDLE,"Mumbai, IN",GUEST
EV-STN-125,EV-66039,2026-03-10T12:45:11.111111Z,42.85,45,IDLE,"Hyderabad, IN",GUEST
EV-STN-126,EV-40049,2026-03-10T12:46:18.111111Z,29.15,42,ACTIVE,"Bangalore, IN",SUBSCRIBER
EV-STN-127,EV-22219,2026-03-10T12:47:25.111111Z,48.25,32,FAULT,"Chennai, IN",SUBSCRIBER
EV-STN-128,EV-38969,2026-03-10T12:48:32.111111Z,49.98,39,IDLE,"Delhi, IN",GUEST
EV-STN-129,EV-66059,2026-03-10T12:49:39.111111Z,42.85,45,IDLE,"Hyderabad, IN",GUEST
EV-STN-130,EV-40079,2026-03-10T12:50:46.111111Z,29.15,42,ACTIVE,"Bangalore, IN",SUBSCRIBER
EV-STN-131,EV-22229,2026-03-10T12:51:53.111111Z,48.25,32,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-132,EV-38999,2026-03-10T12:53:00.111111Z,49.98,39,IDLE,"Mumbai, IN",GUEST
EV-STN-133,EV-66079,2026-03-10T12:54:07.111111Z,42.85,45,IDLE,"Hyderabad, IN",GUEST
EV-STN-134,EV-40109,2026-03-10T12:55:14.111111Z,29.15,42,ACTIVE,"Bangalore, IN",SUBSCRIBER
EV-STN-135,EV-22239,2026-03-10T12:56:21.111111Z,48.25,32,FAULT,"Chennai, IN",SUBSCRIBER
EV-STN-136,EV-39029,2026-03-10T12:57:28.111111Z,49.98,39,IDLE,"Delhi, IN",GUEST
EV-STN-137,EV-66099,2026-03-10T12:58:35.111111Z,42.85,45,IDLE,"Hyderabad, IN",GUEST
EV-STN-138,EV-40139,2026-03-10T12:59:42.111111Z,29.15,42,ACTIVE,"Bangalore, IN",SUBSCRIBER
EV-STN-139,EV-22249,2026-03-10T13:00:49.111111Z,48.25,32,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-004,EV-135,2025-06-13T10:14:59.643453Z,21.85,51,IDLE,"Mumbai, IN",GUEST
EV-STN-005,EV-9823,2025-06-14T11:01:59.643453Z,43.17,28,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-006,EV-1174,2025-06-15T09:38:59.643453Z,38.42,35,IDLE,"Delhi, IN",GUEST
EV-STN-007,EV-6521,2025-06-16T08:59:59.643453Z,27.95,40,IDLE,"Kolkata, IN",GUEST
EV-STN-008,EV-2192,2025-06-17T09:30:59.643453Z,49.13,29,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-009,EV-9855,2025-06-18T10:14:59.643453Z,34.72,22,IDLE,"Chennai, IN",GUEST
EV-STN-010,EV-1367,2025-06-19T11:01:59.643453Z,31.85,51,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-011,EV-9842,2025-06-20T08:59:59.643453Z,36.85,28,IDLE,"Mumbai, IN",GUEST
EV-STN-012,EV-6529,2025-06-21T09:38:59.643453Z,44.17,35,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-014,EV-1173,2025-06-22T08:59:59.643453Z,39.54,29,IDLE,"Delhi, IN",GUEST
EV-STN-015,EV-2191,2025-06-23T09:30:59.643453Z,43.85,40,IDLE,"Kolkata, IN",SUBSCRIBER
EV-STN-016,EV-9854,2025-06-24T10:14:59.643453Z,45.42,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-018,EV-1366,2025-06-25T11:01:59.643453Z,38.85,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-020,EV-9841,2025-06-26T08:59:59.643453Z,31.54,28,IDLE,"Bangalore, IN",GUEST
EV-STN-021,EV-6528,2025-06-27T09:38:59.643453Z,42.17,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-022,EV-1172,2025-06-28T08:59:59.643453Z,46.85,29,IDLE,"Pune, IN",GUEST
EV-STN-023,EV-2190,2025-06-29T09:30:59.643453Z,48.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-024,EV-9853,2025-06-30T10:14:59.643453Z,39.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-025,EV-1365,2025-06-01T11:01:59.643453Z,44.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-026,EV-9840,2025-07-02T08:59.643453Z,41.54,28,IDLE,"Bangalore, IN",GUEST
EV-STN-027,EV-6527,2025-07-03T09:38:59.643453Z,37.85,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-028,EV-1171,2025-07-04T08:59:59.643453Z,41.85,29,IDLE,"Pune, IN",GUEST
EV-STN-029,EV-2189,2025-07-05T09:30:59.643453Z,49.42,22,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-030,EV-9852,2025-07-06T10:14:59.643453Z,42.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-031,EV-1364,2025-07-07T11:01:59.643453Z,48.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-032,EV-9839,2025-07-08T08:59:59.643453Z,39.54,28,IDLE,"Bangalore, IN",GUEST
EV-STN-033,EV-6526,2025-07-09T09:38:59.643453Z,45.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-034,EV-1170,2025-07-10T08:59:59.643453Z,40.85,29,IDLE,"Pune, IN",GUEST
EV-STN-035,EV-2188,2025-07-11T09:30:59.643453Z,47.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-036,EV-9851,2025-07-12T10:14:59.643453Z,43.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-037,EV-1363,2025-07-13T11:01:59.643453Z,49.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-038,EV-9838,2025-07-14T08:59:59.643453Z,41.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-039,EV-6524,2025-07-15T09:38:59.643453Z,48.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-040,EV-1169,2025-07-16T08:59:59.643453Z,43.85,29,IDLE,"Pune, IN",GUEST
EV-STN-041,EV-2187,2025-07-17T09:30:59.643453Z,49.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-042,EV-9850,2025-07-18T10:14:59.643453Z,44.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-044,EV-9837,2025-07-20T08:59:59.643453Z,43.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-045,EV-6523,2025-07-21T09:38:59.643453Z,46.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-046,EV-1168,2025-07-22T08:59:59.643453Z,44.85,29,IDLE,"Pune, IN",GUEST
EV-STN-048,EV-9849,2025-07-24T10:14:59.643453Z,48.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-049,EV-1361,2025-07-25T11:01:59.643453Z,49.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-050,EV-9836,2025-07-26T08:59:59.643453Z,43.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-051,EV-6522,2025-07-27T09:38:59.643453Z,47.85,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-052,EV-1167,2025-07-28T08:59:59.643453Z,45.42,29,IDLE,"Pune, IN",GUEST
EV-STN-053,EV-2185,2025-07-29T09:30:59.643453Z,49.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-054,EV-9848,2025-07-30T10:14:59.643453Z,48.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-055,EV-1360,2025-07-31T11:01:59.643453Z,49.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-056,EV-9835,2025-08-01T08:59:59.643453Z,43.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-057,EV-6521,2025-08-02T09:38:59.643453Z,47.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-058,EV-1166,2025-08-03T08:59:59.643453Z,46.85,29,IDLE,"Pune, IN",GUEST
EV-STN-059,EV-2184,2025-08-04T09:30:59.643453Z,49.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-060,EV-9847,2025-08-05T10:14:59.643453Z,48.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-061,EV-1359,2025-08-06T11:01:59.643453Z,49.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-062,EV-9834,2025-08-07T08:59:59.643453Z,43.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-063,EV-6520,2025-08-08T09:38:59.643453Z,47.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-064,EV-1165,2025-08-09T08:59:59.643453Z,46.85,29,IDLE,"Pune, IN",GUEST
EV-STN-065,EV-2183,2025-08-10T09:30:59.643453Z,49.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-066,EV-9846,2025-08-11T10:14:59.643453Z,48.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-067,EV-1358,2025-08-12T11:01:59.643453Z,49.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-068,EV-9833,2025-08-13T08:59:59.643453Z,43.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-069,EV-6519,2025-08-14T09:38:59.643453Z,47.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-070,EV-1164,2025-08-15T08:59:59.643453Z,46.85,29,IDLE,"Pune, IN",GUEST
EV-STN-071,EV-2182,2025-08-16T09:30:59.643453Z,49.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-072,EV-9845,2025-08-17T10:14:59.643453Z,48.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-073,EV-1357,2025-08-18T11:01:59.643453Z,49.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-074,EV-9832,2025-08-19T08:59:59.643453Z,43.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-075,EV-6518,2025-08-20T09:38:59.643453Z,47.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-076,EV-1163,2025-08-21T08:59:59.643453Z,46.85,29,IDLE,"Pune, IN",GUEST
EV-STN-077,EV-2181,2025-08-22T09:30:59.643453Z,49.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-078,EV-9844,2025-08-23T10:14:59.643453Z,48.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-079,EV-1356,2025-08-24T11:01:59.643453Z,49.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-080,EV-9831,2025-08-25T08:59:59.643453Z,43.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-081,EV-6517,2025-08-26T09:38:59.643453Z,47.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-082,EV-1162,2025-08-27T08:59:59.643453Z,46.85,29,IDLE,"Pune, IN",GUEST
EV-STN-083,EV-2180,2025-08-28T09:30:59.643453Z,49.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-084,EV-9843,2025-08-29T10:14:59.643453Z,48.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-085,EV-1355,2025-08-30T11:01:59.643453Z,49.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-086,EV-9830,2025-08-31T08:59:59.643453Z,43.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-087,EV-6516,2025-09-01T09:38:59.643453Z,47.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-088,EV-1161,2025-09-02T08:59:59.643453Z,46.85,29,IDLE,"Pune, IN",GUEST
EV-STN-089,EV-2179,2025-09-03T09:30:59.643453Z,49.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-090,EV-9842,2025-09-04T10:14:59.643453Z,48.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-091,EV-1354,2025-09-05T11:01:59.643453Z,49.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-092,EV-9829,2025-09-06T08:59:59.643453Z,43.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-093,EV-6515,2025-09-07T09:38:59.643453Z,47.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-094,EV-1160,2025-09-08T08:59:59.643453Z,46.85,29,IDLE,"Pune, IN",GUEST
EV-STN-095,EV-2178,2025-09-09T09:30:59.643453Z,49.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-096,EV-9841,2025-09-10T10:14:59.643453Z,48.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-097,EV-1353,2025-09-11T11:01:59.643453Z,49.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-098,EV-9828,2025-09-12T08:59:59.643453Z,43.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-099,EV-6514,2025-09-13T09:38:59.643453Z,47.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-100,EV-1159,2025-09-14T08:59:59.643453Z,46.85,29,IDLE,"Pune, IN",GUEST
EV-STN-101,EV-2177,2025-09-15T09:30:59.643453Z,49.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-102,EV-9840,2025-09-16T10:14:59.643453Z,48.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-103,EV-1352,2025-09-17T11:01:59.643453Z,49.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-104,EV-9827,2025-09-18T08:59:59.643453Z,43.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-105,EV-6513,2025-09-19T09:38:59.643453Z,47.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-106,EV-1158,2025-09-20T08:59:59.643453Z,46.85,29,IDLE,"Pune, IN",GUEST
EV-STN-107,EV-2176,2025-09-21T09:30:59.643453Z,49.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-109,EV-1351,2025-09-23T11:01:59.643453Z,49.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-110,EV-9826,2025-09-24T08:59:59.643453Z,43.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-111,EV-6512,2025-09-25T09:38:59.643453Z,47.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-112,EV-1157,2025-09-26T08:59:59.643453Z,46.85,29,IDLE,"Pune, IN",GUEST
EV-STN-113,EV-2175,2025-09-27T09:30:59.643453Z,49.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-114,EV-9838,2025-09-28T10:14:59.643453Z,48.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-115,EV-1350,2025-09-29T11:01:59.643453Z,49.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-116,EV-9825,2025-09-30T08:59:59.643453Z,43.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-117,EV-6511,2025-10-01T09:38:59.643453Z,47.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-118,EV-1156,2025-10-02T08:59:59.643453Z,46.85,29,IDLE,"Pune, IN",GUEST
EV-STN-119,EV-2174,2025-10-03T09:30:59.643453Z,49.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-120,EV-9837,2025-10-04T10:14:59.643453Z,48.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-121,EV-1349,2025-10-05T11:01:59.643453Z,46.85,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-122,EV-9824,2025-10-06T08:59:59.643453Z,43.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-123,EV-6510,2025-10-07T09:38:59.643453Z,47.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-124,EV-1155,2025-10-08T08:59:59.643453Z,46.85,29,IDLE,"Pune, IN",GUEST
EV-STN-125,EV-2173,2025-10-09T09:30:59.643453Z,49.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-126,EV-9836,2025-10-10T10:14:59.643453Z,48.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-127,EV-1348,2025-10-11T11:01:59.643453Z,49.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-128,EV-9823,2025-10-12T08:59:59.643453Z,43.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-129,EV-6509,2025-10-13T09:38:59.643453Z,47.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-130,EV-1154,2025-10-14T08:59:59.643453Z,46.85,29,IDLE,"Pune, IN",GUEST
EV-STN-131,EV-2172,2025-10-15T09:30:59.643453Z,49.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-132,EV-9835,2025-10-16T10:14:59.643453Z,48.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-133,EV-1347,2025-10-17T11:01:59.643453Z,49.17,51,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-134,EV-9822,2025-10-18T08:59:59.643453Z,43.85,28,IDLE,"Bangalore, IN",GUEST
EV-STN-135,EV-6508,2025-10-19T09:38:59.643453Z,47.42,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-136,EV-1153,2025-10-20T08:59:59.643453Z,46.85,29,IDLE,"Pune, IN",GUEST
EV-STN-137,EV-2171,2025-10-21T09:30:59.643453Z,49.42,40,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-138,EV-9834,2025-10-22T10:14:59.643453Z,48.85,22,IDLE,"Hyderabad, IN",GUEST
EV-STN-004,EV-245,2025-06-18T11:49:59.643453Z,27.13,41,IDLE,"Mumbai, IN",GUEST
EV-STN-005,EV-9231,2025-06-18T11:50:59.643453Z,25.94,15,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-006,EV-1893,2025-06-18T11:51:59.643453Z,51.54,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-007,EV-2349,2025-06-18T11:52:59.643453Z,28.12,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-008,EV-6543,2025-06-18T11:53:59.643453Z,24.13,41,IDLE,"Bangalore, IN",GUEST
EV-STN-009,EV-8765,2025-06-18T11:54:59.643453Z,26.94,15,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-010,EV-5678,2025-06-18T11:55:59.643453Z,52.54,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-011,EV-2342,2025-06-18T11:56:59.643453Z,29.12,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-012,EV-5679,2025-06-18T11:57:59.643453Z,24.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-013,EV-8766,2025-06-18T11:58:59.643453Z,27.94,15,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-014,EV-6544,2025-06-18T11:59:59.643453Z,28.54,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-015,EV-2343,2025-06-18T12:00:59.643453Z,29.13,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-016,EV-5671,2025-06-18T12:01:59.643453Z,25.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-019,EV-6545,2025-06-18T12:03:59.643453Z,29.54,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-020,EV-2344,2025-06-18T12:04:59.643453Z,27.13,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-022,EV-8767,2025-06-18T12:06:59.643453Z,28.54,15,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-023,EV-6546,2025-06-18T12:07:59.643453Z,30.54,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-025,EV-2345,2025-06-18T12:08:59.643453Z,28.13,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-026,EV-5673,2025-06-18T12:09:59.643453Z,26.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-027,EV-8768,2025-06-18T12:10:59.643453Z,29.54,15,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-029,EV-2346,2025-06-18T12:12:59.643453Z,29.13,39,IDLE,IN,SUBSCRIBER
EV-STN-030,EV-5674,2025-06-18T12:13:59.643453Z,27.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-031,EV-8769,2025-06-18T12:14:59.643453Z,29.94,15,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-032,EV-6548,2025-06-18T12:15:59.643453Z,30.13,39,IDLE,"Hyderabad, IN",GUEST
EV-STN-033,EV-2347,2025-06-18T12:16:59.643453Z,28.94,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-034,EV-5675,2025-06-18T12:17:59.643453Z,28.54,41,Bangalore,IN,GUEST
EV-STN-035,EV-8770,2025-06-18T12:18:59.643453Z,30.94,15,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-036,EV-6549,2025-06-18T12:19:59.643453Z,31.13,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-037,EV-2348,2025-06-18T12:20:59.643453Z,30.13,39,IDLE,IN,SUBSCRIBER
EV-STN-038,EV-5676,2025-06-18T12:21:59.643453Z,29.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-039,EV-8771,2025-06-18T12:22:59.643453Z,30.94,15,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-040,EV-6550,2025-06-18T12:23:59.643453Z,32.13,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-041,EV-2349,2025-06-18T12:24:59.643453Z,31.13,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-042,EV-5677,2025-06-18T12:25:59.643453Z,30.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-043,EV-8772,2025-06-18T12:26:59.643453Z,31.94,15,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-045,EV-2350,2025-06-18T12:28:59.643453Z,31.13,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-046,EV-5678,2025-06-18T12:29:59.643453Z,31.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-047,EV-8773,2025-06-18T12:30:59.643453Z,32.94,15,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-048,EV-6552,2025-06-18T12:31:59.643453Z,33.13,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-049,EV-2351,2025-06-18T12:32:59.643453Z,32.13,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-050,EV-5679,2025-06-18T12:33:59.643453Z,32.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-051,EV-8774,2025-06-18T12:34:59.643453Z,33.94,15,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-052,EV-6553,2025-06-18T12:35:59.643453Z,34.13,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-053,EV-2352,2025-06-18T12:36:59.643453Z,33.13,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-054,EV-5680,2025-06-18T12:37:59.643453Z,33.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-055,EV-8775,2025-06-18T12:38:59.643453Z,34.94,15,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-056,EV-6554,2025-06-18T12:39:59.643453Z,35.13,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-057,EV-2353,2025-06-18T12:40:59.643453Z,34.13,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-058,EV-5681,2025-06-18T12:41:59.643453Z,34.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-059,EV-8776,2025-06-18T12:42:59.643453Z,35.94,15,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-060,EV-6555,2025-06-18T12:43:59.643453Z,36.13,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-061,EV-2354,2025-06-18T12:44:59.643453Z,35.13,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-062,EV-5682,2025-06-18T12:45:59.643453Z,35.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-063,EV-8777,2025-06-18T12:46:59.643453Z,36.94,15,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-064,EV-6556,2025-06-18T12:47:59.643453Z,37.13,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-065,EV-2355,2025-06-18T12:48:59.643453Z,36.13,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-066,EV-5683,2025-06-18T12:49:59.643453Z,36.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-067,EV-8778,2025-06-18T12:50:59.643453Z,37.94,15,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-068,EV-6557,2025-06-18T12:51:59.643453Z,38.13,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-069,EV-2356,2025-06-18T12:52:59.643453Z,37.13,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-070,EV-5684,2025-06-18T12:53:59.643453Z,37.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-071,EV-8779,2025-06-18T12:54:59.643453Z,38.94,15,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-072,EV-6558,2025-06-18T12:55:59.643453Z,39.13,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-073,EV-2357,2025-06-18T12:56:59.643453Z,38.13,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-074,EV-5685,2025-06-18T12:57:59.643453Z,38.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-076,EV-6559,2025-06-18T12:59:59.643453Z,40.13,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-077,EV-2358,2025-06-18T13:00:59.643453Z,39.13,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-078,EV-5686,2025-06-18T13:01:59.643453Z,39.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-079,EV-8781,2025-06-18T13:02:59.643453Z,40.94,15,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-080,EV-6560,2025-06-18T13:03:59.643453Z,41.13,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-081,EV-2359,2025-06-18T13:04:59.643453Z,40.13,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-082,EV-5687,2025-06-18T13:05:59.643453Z,40.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-083,EV-8782,2025-06-18T13:06:59.643453Z,41.94,15,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-084,EV-6561,2025-06-18T13:07:59.643453Z,42.13,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-085,EV-2360,2025-06-18T13:08:59.643453Z,41.13,39,IDLE,"Chennai, IN",SUBSCRIBER
EV-STN-086,EV-5688,2025-06-18T13:09:59.643453Z,41.54,41,IDLE,"Bangalore, IN",GUEST
EV-STN-087,EV-8783,2025-06-18T13:10:59.643453Z,42.94,15,FAULT,"Mumbai, IN",SUBSCRIBER
