station_id,vehicle_id,timestamp,charge_kwh,duration_min,status,location,user_type
EV-STN-077,EV-5299,2025-06-19T11:36:15.643453Z,25.43,38,IDLE,"Dharwad, IN",GUEST
EV-STN-078,EV-1073,2025-06-19T11:37:15.643453Z,49.15,25,IDLE,"Bagalkot, IN",SUBSCRIBER
EV-STN-079,EV-4849,2025-06-19T11:38:15.643453Z,27.19,26,IDLE,"Gulbarga, IN",GUEST
EV-STN-080,EV-1105,2025-06-19T11:39:15.643453Z,47.75,30,IDLE,"Yadgir, IN",SUBSCRIBER
EV-STN-081,EV-5149,2025-06-19T11:40:15.643453Z,26.59,33,IDLE,"Raichur, IN",GUEST
EV-STN-082,EV-1137,2025-06-19T11:41:15.643453Z,45.49,25,IDLE,"Koppal, IN",SUBSCRIBER
EV-STN-083,EV-5513,2025-06-19T11:42:15.643453Z,28.39,36,IDLE,"Bellary, IN",GUEST
EV-STN-084,EV-1169,2025-06-19T11:43:15.643453Z,48.99,29,IDLE,"Chitradurga, IN",SUBSCRIBER
EV-STN-085,EV-5439,2025-06-19T11:44:15.643453Z,25.25,33,IDLE,"Davangere, IN",GUEST
EV-STN-086,EV-1201,2025-06-19T11:45:15.643453Z,46.99,26,IDLE,"Shimoga, IN",SUBSCRIBER
EV-STN-087,EV-5723,2025-06-19T11:46:15.643453Z,29.01,36,IDLE,"Tumkur, IN",GUEST
EV-STN-088,EV-1233,2025-06-19T11:47:15.643453Z,49.39,29,IDLE,"Mandya, IN",SUBSCRIBER
EV-STN-089,EV-6069,2025-06-19T11:48:15.643453Z,26.79,37,IDLE,"Mysore, IN",GUEST
EV-STN-090,EV-1265,2025-06-19T11:49:15.643453Z,49.69,25,IDLE,"Chikkamagaluru, IN",SUBSCRIBER
EV-STN-091,EV-6313,2025-06-19T11:50:15.643453Z,29.43,24,IDLE,"Hassan, IN",GUEST
EV-STN-092,EV-1297,2025-06-19T11:51:15.643453Z,47.29,27,IDLE,"Belgaum, IN",SUBSCRIBER
EV-STN-093,EV-6499,2025-06-19T11:52:15.643453Z,25.99,38,IDLE,"Dharwad, IN",GUEST
EV-STN-094,EV-1331,2025-06-19T11:53:15.643453Z,49.89,25,IDLE,"Bagalkot, IN",SUBSCRIBER
EV-STN-095,EV-6729,2025-06-19T11:54:15.643453Z,27.59,26,IDLE,"Gulbarga, IN",GUEST
EV-STN-096,EV-1365,2025-06-19T11:55:15.643453Z,48.49,30,IDLE,"Yadgir, IN",SUBSCRIBER
EV-STN-097,EV-6973,2025-06-19T11:56:15.643453Z,28.29,33,IDLE,"Raichur, IN",GUEST
EV-STN-098,EV-1399,2025-06-19T11:57:15.643453Z,47.99,25,IDLE,"Koppal, IN",SUBSCRIBER
EV-STN-099,EV-7229,2025-06-19T11:58:15.643453Z,29.85,36,IDLE,"Bellary, IN",GUEST
EV-STN-100,EV-1433,2025-06-19T11:59:15.643453Z,49.99,29,IDLE,"Chitradurga, IN",SUBSCRIBER
EV-STN-004,EV-1918,2025-06-18T11:49:59.643453Z,22.11,17,IDLE,"Mumbai, IN",GUEST
EV-STN-005,EV-2743,2025-06-18T11:50:59.643453Z,11.85,43,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-006,EV-4297,2025-06-18T11:51:59.643453Z,38.95,20,IDLE,"Kolkata, IN",GUEST
EV-STN-007,EV-5851,2025-06-18T11:52:59.643453Z,46.79,41,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-008,EV-7415,2025-06-18T11:53:59.643453Z,15.62,13,IDLE,"Chennai, IN",GUEST
EV-STN-009,EV-8979,2025-06-18T11:54:59.643453Z,25.31,36,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-010,EV-1053,2025-06-18T11:55:59.643453Z,19.46,45,IDLE,"Mumbai, IN",GUEST
EV-STN-011,EV-1217,2025-06-18T11:56:59.643453Z,33.58,11,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-012,EV-1381,2025-06-18T11:57:59.643453Z,28.29,16,IDLE,"Kolkata, IN",GUEST
EV-STN-013,EV-1545,2025-06-18T11:58:59.643453Z,40.13,38,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-014,EV-1709,2025-06-18T11:59:59.643453Z,12.97,49,IDLE,"Chennai, IN",GUEST
EV-STN-015,EV-1873,2025-06-18T12:00:59.643453Z,26.63,44,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-016,EV-2037,2025-06-18T12:01:59.643453Z,30.91,18,IDLE,"Mumbai, IN",GUEST
EV-STN-017,EV-2201,2025-06-18T12:02:59.643453Z,23.45,15,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-018,EV-2365,2025-06-18T12:03:59.643453Z,41.91,48,IDLE,"Kolkata, IN",GUEST
EV-STN-019,EV-2529,2025-06-18T12:04:59.643453Z,18.19,37,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-020,EV-2693,2025-06-18T12:05:59.643453Z,35.67,19,IDLE,"Chennai, IN",GUEST
EV-STN-021,EV-2857,2025-06-18T12:06:59.643453Z,29.83,42,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-022,EV-3021,2025-06-18T12:07:59.643453Z,14.53,16,IDLE,"Mumbai, IN",GUEST
EV-STN-023,EV-3185,2025-06-18T12:08:59.643453Z,27.49,13,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-024,EV-3349,2025-06-18T12:09:59.643453Z,43.15,39,IDLE,"Kolkata, IN",GUEST
EV-STN-025,EV-3513,2025-06-18T12:10:59.643453Z,20.71,44,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-026,EV-3677,2025-06-18T12:11:59.643453Z,36.89,18,IDLE,"Chennai, IN",GUEST
EV-STN-027,EV-3841,2025-06-18T12:12:59.643453Z,31.97,41,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-028,EV-4005,2025-06-18T12:13:59.643453Z,17.35,14,IDLE,"Mumbai, IN",GUEST
EV-STN-029,EV-4169,2025-06-18T12:14:59.643453Z,26.11,45,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-030,EV-4333,2025-06-18T12:15:59.643453Z,22.93,17,IDLE,"Kolkata, IN",GUEST
EV-STN-031,EV-4497,2025-06-18T12:16:59.643453Z,38.43,36,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-032,EV-4661,2025-06-18T12:17:59.643453Z,15.89,19,IDLE,"Chennai, IN",GUEST
EV-STN-033,EV-4825,2025-06-18T12:18:59.643453Z,33.19,42,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-034,EV-4989,2025-06-18T12:19:59.643453Z,25.75,15,IDLE,"Mumbai, IN",GUEST
EV-STN-035,EV-5153,2025-06-18T12:20:59.643453Z,40.57,38,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-036,EV-5317,2025-06-18T12:21:59.643453Z,18.51,46,IDLE,"Kolkata, IN",GUEST
EV-STN-037,EV-5481,2025-06-18T12:22:59.643453Z,27.99,19,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-038,EV-5645,2025-06-18T12:23:59.643453Z,36.31,16,IDLE,"Chennai, IN",GUEST
EV-STN-039,EV-5809,2025-06-18T12:24:59.643453Z,32.63,43,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-040,EV-5973,2025-06-18T12:25:59.643453Z,23.87,14,IDLE,"Mumbai, IN",GUEST
EV-STN-041,EV-6137,2025-06-18T12:26:59.643453Z,41.33,41,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-042,EV-6301,2025-06-18T12:27:59.643453Z,19.23,45,IDLE,"Kolkata, IN",GUEST
EV-STN-043,EV-6465,2025-06-18T12:28:59.643453Z,28.59,18,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-044,EV-6629,2025-06-18T12:29:59.643453Z,15.95,39,IDLE,"Chennai, IN",GUEST
EV-STN-045,EV-6793,2025-06-18T12:30:59.643453Z,34.81,16,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-046,EV-6957,2025-06-18T12:31:59.643453Z,26.53,44,IDLE,"Mumbai, IN",GUEST
EV-STN-047,EV-7121,2025-06-18T12:32:59.643453Z,43.73,19,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-048,EV-7285,2025-06-18T12:33:59.643453Z,20.99,17,IDLE,"Kolkata, IN",GUEST
EV-STN-049,EV-7449,2025-06-18T12:34:59.643453Z,32.29,41,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-050,EV-7613,2025-06-18T12:35:59.643453Z,18.67,45,IDLE,"Chennai, IN",GUEST
EV-STN-051,EV-7777,2025-06-18T12:36:59.643453Z,29.87,19,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-052,EV-7941,2025-06-18T12:37:59.643453Z,24.39,18,IDLE,"Mumbai, IN",GUEST
EV-STN-053,EV-8105,2025-06-18T12:38:59.643453Z,41.19,39,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-054,EV-8269,2025-06-18T12:39:59.643453Z,22.63,15,IDLE,"Kolkata, IN",GUEST
EV-STN-055,EV-8433,2025-06-18T12:40:59.643453Z,35.51,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-056,EV-8597,2025-06-18T12:41:59.643453Z,17.11,45,IDLE,"Chennai, IN",GUEST
EV-STN-057,EV-8761,2025-06-18T12:42:59.643453Z,30.43,19,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-058,EV-8925,2025-06-18T12:43:59.643453Z,26.27,16,IDLE,"Mumbai, IN",GUEST
EV-STN-059,EV-9089,2025-06-18T12:44:59.643453Z,43.99,41,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-060,EV-9253,2025-06-18T12:45:59.643453Z,20.29,44,IDLE,"Kolkata, IN",GUEST
EV-STN-061,EV-9417,2025-06-18T12:46:59.643453Z,32.13,19,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-062,EV-9581,2025-06-18T12:47:59.643453Z,18.43,15,IDLE,"Chennai, IN",GUEST
EV-STN-063,EV-9745,2025-06-18T12:48:59.643453Z,41.85,45,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-064,EV-9909,2025-06-18T12:49:59.643453Z,24.11,18,IDLE,"Mumbai, IN",GUEST
EV-STN-065,EV-10073,2025-06-18T12:50:59.643453Z,29.99,41,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-066,EV-10237,2025-06-18T12:51:59.643453Z,20.97,44,IDLE,"Kolkata, IN",GUEST
EV-STN-067,EV-10401,2025-06-18T12:52:59.643453Z,34.63,19,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-068,EV-10565,2025-06-18T12:53:59.643453Z,18.85,17,IDLE,"Chennai, IN",GUEST
EV-STN-069,EV-10729,2025-06-18T12:54:59.643453Z,42.51,42,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-070,EV-10893,2025-06-18T12:55:59.643453Z,26.95,45,IDLE,"Mumbai, IN",GUEST
EV-STN-071,EV-11057,2025-06-18T12:56:59.643453Z,30.71,19,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-072,EV-11221,2025-06-18T12:57:59.643453Z,21.51,18,IDLE,"Kolkata, IN",GUEST
EV-STN-073,EV-11385,2025-06-18T12:58:59.643453Z,36.29,41,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-074,EV-11549,2025-06-18T12:59:59.643453Z,19.11,45,IDLE,"Chennai, IN",GUEST
EV-STN-075,EV-11713,2025-06-18T13:00:59.643453Z,43.23,19,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-076,EV-11877,2025-06-18T13:01:59.643453Z,25.59,17,IDLE,"Mumbai, IN",GUEST
EV-STN-077,EV-12041,2025-06-18T13:02:59.643453Z,31.49,42,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-078,EV-12205,2025-06-18T13:03:59.643453Z,20.89,44,IDLE,"Kolkata, IN",GUEST
EV-STN-079,EV-12369,2025-06-18T13:04:59.643453Z,35.17,19,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-080,EV-12533,2025-06-18T13:05:59.643453Z,18.39,15,IDLE,"Chennai, IN",GUEST
EV-STN-081,EV-12697,2025-06-18T13:06:59.643453Z,42.95,41,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-082,EV-12861,2025-06-18T13:07:59.643453Z,27.27,18,IDLE,"Mumbai, IN",GUEST
EV-STN-083,EV-13025,2025-06-18T13:08:59.643453Z,32.25,45,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-084,EV-13189,2025-06-18T13:09:59.643453Z,21.25,17,IDLE,"Kolkata, IN",GUEST
EV-STN-085,EV-13353,2025-06-18T13:10:59.643453Z,37.01,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-086,EV-13517,2025-06-18T13:11:59.643453Z,19.65,19,IDLE,"Chennai, IN",GUEST
EV-STN-087,EV-13681,2025-06-18T13:12:59.643453Z,44.59,41,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-088,EV-13845,2025-06-18T13:13:59.643453Z,28.93,45,IDLE,"Mumbai, IN",GUEST
EV-STN-089,EV-14009,2025-06-18T13:14:59.643453Z,33.01,18,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-090,EV-14173,2025-06-18T13:15:59.643453Z,22.09,44,IDLE,"Kolkata, IN",GUEST
EV-STN-091,EV-14337,2025-06-18T13:16:59.643453Z,39.73,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-092,EV-14501,2025-06-18T13:17:59.643453Z,20.37,19,IDLE,"Chennai, IN",GUEST
EV-STN-093,EV-14665,2025-06-18T13:18:59.643453Z,45.27,41,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-094,EV-14829,2025-06-18T13:19:59.643453Z,29.59,18,IDLE,"Mumbai, IN",GUEST
EV-STN-095,EV-14993,2025-06-18T13:20:59.643453Z,33.77,45,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-096,EV-15157,2025-06-18T13:21:59.643453Z,22.93,17,IDLE,"Kolkata, IN",GUEST
EV-STN-097,EV-15321,2025-06-18T13:22:59.643453Z,40.45,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-098,EV-15485,2025-06-18T13:23:59.643453Z,21.09,19,IDLE,"Chennai, IN",GUEST
EV-STN-099,EV-15649,2025-06-18T13:24:59.643453Z,46.95,41,IDLE,"Bangalore, IN",SUBSCRIBER
EV-STN-100,EV-15813,2025-06-18T13:25:59.643453Z,30.27,45,IDLE,"Mumbai, IN",GUEST
EV-STN-004,EV-2198,2025-06-18T11:49:59.643453Z,19.85,25,IDLE,"Mumbai, IN",GUEST
EV-STN-005,EV-4219,2025-06-18T11:50:59.643453Z,35.11,18,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-006,EV-6543,2025-06-18T11:51:59.643453Z,46.29,41,IDLE,"Kolkata, IN",GUEST
EV-STN-007,EV-8172,2025-06-18T11:52:59.643453Z,29.13,16,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-008,EV-2192,2025-06-18T11:53:59.643453Z,22.94,26,IDLE,"Hyderabad, IN",GUEST
EV-STN-009,EV-3625,2025-06-18T11:54:59.643453Z,38.46,14,FAULT,"Chennai, IN",SUBSCRIBER
EV-STN-004,EV-2198,2024-09-11T14:23:12.987654Z,15.36,51,IDLE,"Mumbai, IN",GUEST
EV-STN-005,EV-9852,2024-09-11T14:24:12.987654Z,35.19,27,CHARGING,"Pune, IN",SUBSCRIBER
EV-STN-006,EV-7419,2024-09-11T14:25:12.987654Z,48.25,45,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-007,EV-3961,2024-09-11T14:26:12.987654Z,29.15,32,FAULT,"Kolkata, IN",GUEST
EV-STN-008,EV-6287,2024-09-11T14:27:12.987654Z,17.82,20,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-009,EV-8532,2024-09-11T14:28:12.987654Z,43.98,50,IDLE,"Chennai, IN",GUEST
EV-STN-010,EV-2191,2024-09-11T14:29:12.987654Z,25.46,16,CHARGING,"Bangalore, IN",SUBSCRIBER
EV-STN-011,EV-9821,2024-09-11T14:30:12.987654Z,19.73,35,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-012,EV-7411,2024-09-11T14:31:12.987654Z,46.93,48,IDLE,"Pune, IN",GUEST
EV-STN-013,EV-3955,2024-09-11T14:32:12.987654Z,28.85,33,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-014,EV-6273,2024-09-11T14:33:12.987654Z,21.95,25,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-015,EV-8519,2024-09-11T14:34:12.987654Z,47.28,44,IDLE,"Chennai, IN",GUEST
EV-STN-016,EV-2185,2024-09-11T14:35:12.987654Z,26.57,18,CHARGING,"Bangalore, IN",SUBSCRIBER
EV-STN-017,EV-9811,2024-09-11T14:36:12.987654Z,20.29,36,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-018,EV-7405,2024-09-11T14:37:12.987654Z,45.82,46,IDLE,"Pune, IN",GUEST
EV-STN-019,EV-3949,2024-09-11T14:38:12.987654Z,31.41,34,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-020,EV-6263,2024-09-11T14:39:12.987654Z,23.67,26,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-021,EV-8507,2024-09-11T14:40:12.987654Z,49.89,43,IDLE,"Chennai, IN",GUEST
EV-STN-022,EV-2179,2024-09-11T14:41:12.987654Z,27.78,19,CHARGING,"Bangalore, IN",SUBSCRIBER
EV-STN-023,EV-9801,2024-09-11T14:42:12.987654Z,21.95,37,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-024,EV-7399,2024-09-11T14:43:12.987654Z,44.71,47,IDLE,"Pune, IN",GUEST
EV-STN-025,EV-3933,2024-09-11T14:44:12.987654Z,33.96,35,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-026,EV-6253,2024-09-11T14:45:12.987654Z,25.37,28,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-027,EV-8495,2024-09-11T14:46:12.987654Z,51.49,42,IDLE,"Chennai, IN",GUEST
EV-STN-028,EV-2173,2024-09-11T14:47:12.987654Z,29.97,20,CHARGING,"Bangalore, IN",SUBSCRIBER
EV-STN-029,EV-9781,2024-09-11T14:48:12.987654Z,22.91,38,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-030,EV-7393,2024-09-11T14:49:12.987654Z,43.59,45,IDLE,"Pune, IN",GUEST
EV-STN-031,EV-3927,2024-09-11T14:50:12.987654Z,36.51,36,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-032,EV-6243,2024-09-11T14:51:12.987654Z,27.07,29,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-033,EV-8483,2024-09-11T14:52:12.987654Z,53.09,41,IDLE,"Chennai, IN",GUEST
EV-STN-034,EV-2167,2024-09-11T14:53:12.987654Z,32.15,21,CHARGING,"Bangalore, IN",SUBSCRIBER
EV-STN-035,EV-9761,2024-09-11T14:54:12.987654Z,24.87,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-036,EV-7387,2024-09-11T14:55:12.987654Z,42.47,44,IDLE,"Pune, IN",GUEST
EV-STN-037,EV-3921,2024-09-11T14:56:12.987654Z,39.06,37,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-038,EV-6233,2024-09-11T14:57:12.987654Z,28.77,30,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-039,EV-8471,2024-09-11T14:58:12.987654Z,54.69,40,IDLE,"Chennai, IN",GUEST
EV-STN-040,EV-2161,2024-09-11T14:59:12.987654Z,34.33,22,CHARGING,"Bangalore, IN",SUBSCRIBER
EV-STN-041,EV-9741,2024-09-11T15:00:12.987654Z,26.83,40,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-042,EV-7381,2024-09-11T15:01:12.987654Z,41.35,43,IDLE,"Pune, IN",GUEST
EV-STN-043,EV-3915,2024-09-11T15:02:12.987654Z,41.61,38,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-044,EV-6223,2024-09-11T15:03:12.987654Z,30.47,31,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-045,EV-8459,2024-09-11T15:04:12.987654Z,56.29,39,IDLE,"Chennai, IN",GUEST
EV-STN-046,EV-2155,2024-09-11T15:05:12.987654Z,36.51,23,CHARGING,"Bangalore, IN",SUBSCRIBER
EV-STN-047,EV-9721,2024-09-11T15:06:12.987654Z,29.79,41,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-048,EV-7375,2024-09-11T15:07:12.987654Z,40.23,42,IDLE,"Pune, IN",GUEST
EV-STN-049,EV-3909,2024-09-11T15:08:12.987654Z,43.16,39,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-050,EV-6213,2024-09-11T15:09:12.987654Z,32.17,32,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-051,EV-8447,2024-09-11T15:10:12.987654Z,57.89,38,IDLE,"Chennai, IN",GUEST
EV-STN-052,EV-2149,2024-09-11T15:11:12.987654Z,38.69,24,CHARGING,"Bangalore, IN",SUBSCRIBER
EV-STN-053,EV-9701,2024-09-11T15:12:12.987654Z,32.75,42,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-054,EV-7369,2024-09-11T15:13:12.987654Z,39.11,41,IDLE,"Pune, IN",GUEST
EV-STN-055,EV-3903,2024-09-11T15:14:12.987654Z,44.71,40,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-056,EV-6203,2024-09-11T15:15:12.987654Z,33.87,33,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-057,EV-8435,2024-09-11T15:16:12.987654Z,59.49,37,IDLE,"Chennai, IN",GUEST
EV-STN-058,EV-2143,2024-09-11T15:17:12.987654Z,40.87,25,CHARGING,"Bangalore, IN",SUBSCRIBER
EV-STN-059,EV-9681,2024-09-11T15:18:12.987654Z,35.71,43,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-060,EV-7363,2024-09-11T15:19:12.987654Z,38.01,40,IDLE,"Pune, IN",GUEST
EV-STN-061,EV-3897,2024-09-11T15:20:12.987654Z,46.26,41,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-062,EV-6193,2024-09-11T15:21:12.987654Z,35.47,34,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-063,EV-8423,2024-09-11T15:22:12.987654Z,61.09,36,IDLE,"Chennai, IN",GUEST
EV-STN-064,EV-2137,2024-09-11T15:23:12.987654Z,43.05,26,CHARGING,"Bangalore, IN",SUBSCRIBER
EV-STN-065,EV-9651,2024-09-11T15:24:12.987654Z,38.67,44,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-066,EV-7357,2024-09-11T15:25:12.987654Z,36.91,39,IDLE,"Pune, IN",GUEST
EV-STN-067,EV-3891,2024-09-11T15:26:12.987654Z,47.81,42,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-068,EV-6183,2024-09-11T15:27:12.987654Z,37.17,35,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-069,EV-8411,2024-09-11T15:28:12.987654Z,62.69,35,IDLE,"Chennai, IN",GUEST
EV-STN-070,EV-2131,2024-09-11T15:29:12.987654Z,45.23,27,CHARGING,"Bangalore, IN",SUBSCRIBER
EV-STN-071,EV-9621,2024-09-11T15:30:12.987654Z,41.63,45,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-072,EV-7351,2024-09-11T15:31:12.987654Z,35.81,38,IDLE,"Pune, IN",GUEST
EV-STN-073,EV-3885,2024-09-11T15:32:12.987654Z,49.36,43,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-074,EV-6173,2024-09-11T15:33:12.987654Z,39.87,36,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-075,EV-8399,2024-09-11T15:34:12.987654Z,64.29,34,IDLE,"Chennai, IN",GUEST
EV-STN-076,EV-2125,2024-09-11T15:35:12.987654Z,47.41,28,CHARGING,"Bangalore, IN",SUBSCRIBER
EV-STN-077,EV-9591,2024-09-11T15:36:12.987654Z,44.59,46,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-078,EV-7345,2024-09-11T15:37:12.987654Z,34.71,37,IDLE,"Pune, IN",GUEST
EV-STN-079,EV-3879,2024-09-11T15:38:12.987654Z,50.91,44,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-080,EV-6163,2024-09-11T15:39:12.987654Z,42.57,37,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-081,EV-8387,2024-09-11T15:40:12.987654Z,65.89,33,IDLE,"Chennai, IN",GUEST
EV-STN-082,EV-2119,2024-09-11T15:41:12.987654Z,49.59,29,CHARGING,"Bangalore, IN",SUBSCRIBER
EV-STN-083,EV-9561,2024-09-11T15:42:12.987654Z,47.55,47,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-084,EV-7339,2024-09-11T15:43:12.987654Z,33.61,36,IDLE,"Pune, IN",GUEST
EV-STN-085,EV-3873,2024-09-11T15:44:12.987654Z,52.46,45,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-086,EV-6153,2024-09-11T15:45:12.987654Z,45.27,38,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-087,EV-8375,2024-09-11T15:46:12.987654Z,67.49,32,IDLE,"Chennai, IN",GUEST
EV-STN-088,EV-2113,2024-09-11T15:47:12.987654Z,51.77,30,CHARGING,"Bangalore, IN",SUBSCRIBER
EV-STN-089,EV-9531,2024-09-11T15:48:12.987654Z,50.51,48,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-090,EV-7333,2024-09-11T15:49:12.987654Z,32.51,35,IDLE,"Pune, IN",GUEST
EV-STN-091,EV-3867,2024-09-11T15:50:12.987654Z,54.01,46,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-092,EV-6143,2024-09-11T15:51:12.987654Z,48.97,39,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-093,EV-8363,2024-09-11T15:52:12.987654Z,69.09,31,IDLE,"Chennai, IN",GUEST
EV-STN-094,EV-2107,2024-09-11T15:53:12.987654Z,53.95,31,CHARGING,"Bangalore, IN",SUBSCRIBER
EV-STN-095,EV-9501,2024-09-11T15:54:12.987654Z,53.47,49,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-096,EV-7327,2024-09-11T15:55:12.987654Z,31.41,34,IDLE,"Pune, IN",GUEST
EV-STN-097,EV-3861,2024-09-11T15:56:12.987654Z,55.56,47,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-098,EV-6133,2024-09-11T15:57:12.987654Z,52.67,40,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-099,EV-8351,2024-09-11T15:58:12.987654Z,70.69,30,IDLE,"Chennai, IN",GUEST
EV-STN-100,EV-2101,2024-09-11T15:59:12.987654Z,56.13,32,CHARGING,"Bangalore, IN",SUBSCRIBER
EV-STN-004,EV-2198,2025-06-18T11:49:59.643453Z,31.19,27,IDLE,"Delhi, IN",GUEST
EV-STN-005,EV-4219,2025-06-18T11:50:59.643453Z,17.85,18,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-006,EV-1923,2025-06-18T11:51:59.643453Z,44.29,32,IDLE,"Pune, IN",GUEST
EV-STN-007,EV-9832,2025-06-18T11:52:59.643453Z,35.93,41,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-008,EV-6541,2025-06-18T11:53:59.643453Z,22.18,19,IDLE,"Hyderabad, IN",GUEST
EV-STN-009,EV-8275,2025-06-18T11:54:59.643453Z,48.39,30,FAULT,"Chennai, IN",SUBSCRIBER
